MunicipioID;CodigoIBGE;Nome;MesoregiaoID;MicroregiaoID;UFID;DataInsert
4651;4302204;Boa Vista do Buricá;116;473;23;2021-07-16 00:02:59.883
4652;4302220;Boa Vista do Cadeado;116;482;23;2021-07-16 00:02:59.883
4653;4302238;Boa Vista do Incra;116;482;23;2021-07-16 00:02:59.883
4654;4302253;Boa Vista do Sul;117;487;23;2021-07-16 00:02:59.887
4655;4302303;Bom Jesus;117;486;23;2021-07-16 00:02:59.887
4656;4302352;Bom Princípio;120;494;23;2021-07-16 00:02:59.890
4657;4302378;Bom Progresso;116;473;23;2021-07-16 00:02:59.890
4658;4302402;Bom Retiro do Sul;119;492;23;2021-07-16 00:02:59.890
4659;4302451;Boqueirão do Leão;119;492;23;2021-07-16 00:02:59.890
4660;4302501;Bossoroca;116;478;23;2021-07-16 00:02:59.893
4661;4302584;Bozano;116;479;23;2021-07-16 00:02:59.893
4662;4302600;Braga;116;473;23;2021-07-16 00:02:59.897
4663;4302659;Brochier;120;494;23;2021-07-16 00:02:59.897
4664;4302709;Butiá;120;496;23;2021-07-16 00:02:59.897
4665;4302808;Caçapava do Sul;122;503;23;2021-07-16 00:02:59.900
4666;4302907;Cacequi;118;489;23;2021-07-16 00:02:59.900
4667;4303004;Cachoeira do Sul;119;493;23;2021-07-16 00:02:59.900
4668;4303103;Cachoeirinha;120;497;23;2021-07-16 00:02:59.903
4669;4303202;Cacique Doble;116;476;23;2021-07-16 00:02:59.903
4670;4303301;Caibaté;116;477;23;2021-07-16 00:02:59.903
4671;4303400;Caiçara;116;474;23;2021-07-16 00:02:59.907
4672;4303509;Camaquã;120;499;23;2021-07-16 00:02:59.907
4673;4303558;Camargo;116;481;23;2021-07-16 00:02:59.910
4674;4303608;Cambará do Sul;117;486;23;2021-07-16 00:02:59.910
4675;4303673;Campestre da Serra;117;486;23;2021-07-16 00:02:59.910
4676;4303707;Campina das Missões;116;477;23;2021-07-16 00:02:59.913
4677;4303806;Campinas do Sul;116;475;23;2021-07-16 00:02:59.913
4678;4303905;Campo Bom;120;497;23;2021-07-16 00:02:59.917
4679;4304002;Campo Novo;116;473;23;2021-07-16 00:02:59.917
4680;4304101;Campos Borges;116;482;23;2021-07-16 00:02:59.917
4681;4304200;Candelária;119;491;23;2021-07-16 00:02:59.920
4682;4304309;Cândido Godói;116;472;23;2021-07-16 00:02:59.920
4683;4304358;Candiota;122;503;23;2021-07-16 00:02:59.920
4684;4304408;Canela;120;495;23;2021-07-16 00:02:59.923
4685;4304507;Canguçu;122;504;23;2021-07-16 00:02:59.923
4686;4304606;Canoas;120;497;23;2021-07-16 00:02:59.923
4687;4304614;Canudos do Vale;119;492;23;2021-07-16 00:02:59.927
4688;4304622;Capão Bonito do Sul;117;486;23;2021-07-16 00:02:59.927
4689;4304630;Capão da Canoa;120;498;23;2021-07-16 00:02:59.930
4690;4304655;Capão do Cipó;118;488;23;2021-07-16 00:02:59.930
4691;4304663;Capão do Leão;122;504;23;2021-07-16 00:02:59.930
4692;4304689;Capela de Santana;120;494;23;2021-07-16 00:02:59.930
4693;4304697;Capitão;119;492;23;2021-07-16 00:02:59.933
4694;4304671;Capivari do Sul;120;498;23;2021-07-16 00:02:59.933
4695;4304713;Caraá;120;498;23;2021-07-16 00:02:59.937
4696;4304705;Carazinho;116;480;23;2021-07-16 00:02:59.937
4697;4304804;Carlos Barbosa;117;487;23;2021-07-16 00:02:59.940
4698;4304853;Carlos Gomes;116;475;23;2021-07-16 00:02:59.940
4699;4304903;Casca;116;481;23;2021-07-16 00:02:59.940
4700;4304952;Caseiros;116;481;23;2021-07-16 00:02:59.940
4701;4305009;Catuípe;116;478;23;2021-07-16 00:02:59.943
4702;4305108;Caxias do Sul;117;487;23;2021-07-16 00:02:59.943
4703;4305116;Centenário;116;475;23;2021-07-16 00:02:59.947
4704;4305124;Cerrito;122;504;23;2021-07-16 00:02:59.947
4705;4305132;Cerro Branco;119;493;23;2021-07-16 00:02:59.947
4706;4305157;Cerro Grande;116;480;23;2021-07-16 00:02:59.950
4707;4305173;Cerro Grande do Sul;120;499;23;2021-07-16 00:02:59.950
4708;4305207;Cerro Largo;116;477;23;2021-07-16 00:02:59.950
4709;4305306;Chapada;116;480;23;2021-07-16 00:02:59.953
4710;4305355;Charqueadas;120;496;23;2021-07-16 00:02:59.953
4711;4305371;Charrua;116;481;23;2021-07-16 00:02:59.957
4712;4305405;Chiapetta;116;479;23;2021-07-16 00:02:59.957
4713;4305439;Chuí;122;506;23;2021-07-16 00:02:59.957
4714;4305447;Chuvisca;120;499;23;2021-07-16 00:02:59.960
4715;4305454;Cidreira;120;498;23;2021-07-16 00:02:59.960
4716;4305504;Ciríaco;116;481;23;2021-07-16 00:02:59.960
4717;4305587;Colinas;119;492;23;2021-07-16 00:02:59.963
4718;4305603;Colorado;116;483;23;2021-07-16 00:02:59.963
4719;4305702;Condor;116;479;23;2021-07-16 00:02:59.963
4720;4305801;Constantina;116;474;23;2021-07-16 00:02:59.967
4721;4305835;Coqueiro Baixo;119;492;23;2021-07-16 00:02:59.967
4722;4305850;Coqueiros do Sul;116;480;23;2021-07-16 00:02:59.970
4723;4305871;Coronel Barros;116;479;23;2021-07-16 00:02:59.970
4724;4305900;Coronel Bicaco;116;479;23;2021-07-16 00:02:59.970
4725;4305934;Coronel Pilar;117;487;23;2021-07-16 00:02:59.970
4726;4305959;Cotiporã;117;487;23;2021-07-16 00:02:59.973
4727;4305975;Coxilha;116;481;23;2021-07-16 00:02:59.973
4728;4306007;Crissiumal;116;473;23;2021-07-16 00:02:59.977
4729;4306056;Cristal;122;504;23;2021-07-16 00:02:59.977
4730;4306072;Cristal do Sul;116;474;23;2021-07-16 00:02:59.977
4731;4306106;Cruz Alta;116;482;23;2021-07-16 00:02:59.980
4732;4306130;Cruzaltense;116;475;23;2021-07-16 00:02:59.980
4733;4306205;Cruzeiro do Sul;119;492;23;2021-07-16 00:02:59.980
4734;4306304;David Canabarro;116;481;23;2021-07-16 00:02:59.983
4735;4306320;Derrubadas;116;473;23;2021-07-16 00:02:59.983
4736;4306353;Dezesseis de Novembro;116;478;23;2021-07-16 00:02:59.987
4737;4306379;Dilermando de Aguiar;118;489;23;2021-07-16 00:02:59.987
4738;4306403;Dois Irmãos;120;495;23;2021-07-16 00:02:59.987
4739;4306429;Dois Irmãos das Missões;116;474;23;2021-07-16 00:02:59.990
4740;4306452;Dois Lajeados;117;485;23;2021-07-16 00:02:59.990
4741;4306502;Dom Feliciano;120;499;23;2021-07-16 00:02:59.990
4742;4306601;Dom Pedrito;121;502;23;2021-07-16 00:02:59.993
4743;4306551;Dom Pedro de Alcântara;120;498;23;2021-07-16 00:02:59.993
4744;4306700;Dona Francisca;118;490;23;2021-07-16 00:02:59.993
4745;4306734;Doutor Maurício Cardoso;116;473;23;2021-07-16 00:02:59.997
4746;4306759;Doutor Ricardo;119;492;23;2021-07-16 00:02:59.997
4747;4306767;Eldorado do Sul;120;497;23;2021-07-16 00:03:00.000
4748;4306809;Encantado;119;492;23;2021-07-16 00:03:00.000
4749;4306908;Encruzilhada do Sul;122;503;23;2021-07-16 00:03:00.000
4750;4306924;Engenho Velho;116;474;23;2021-07-16 00:03:00.003
4751;4306957;Entre Rios do Sul;116;475;23;2021-07-16 00:03:00.003
4752;4306932;Entre-Ijuís;116;478;23;2021-07-16 00:03:00.007
4753;4306973;Erebango;116;475;23;2021-07-16 00:03:00.007
4754;4307005;Erechim;116;475;23;2021-07-16 00:03:00.010
4755;4307054;Ernestina;116;481;23;2021-07-16 00:03:00.010
4756;4307203;Erval Grande;116;475;23;2021-07-16 00:03:00.010
4757;4307302;Erval Seco;116;474;23;2021-07-16 00:03:00.010
4758;4307401;Esmeralda;117;486;23;2021-07-16 00:03:00.013
4759;4307450;Esperança do Sul;116;473;23;2021-07-16 00:03:00.017
4760;4307500;Espumoso;116;482;23;2021-07-16 00:03:00.017
4761;4307559;Estação;116;475;23;2021-07-16 00:03:00.020
4762;4307609;Estância Velha;120;497;23;2021-07-16 00:03:00.020
4763;4307708;Esteio;120;497;23;2021-07-16 00:03:00.020
4764;4307807;Estrela;119;492;23;2021-07-16 00:03:00.023
4765;4307815;Estrela Velha;119;491;23;2021-07-16 00:03:00.023
4766;4307831;Eugênio de Castro;116;478;23;2021-07-16 00:03:00.027
4767;4307864;Fagundes Varela;117;487;23;2021-07-16 00:03:00.027
4768;4307906;Farroupilha;117;487;23;2021-07-16 00:03:00.027
4769;4308003;Faxinal do Soturno;118;490;23;2021-07-16 00:03:00.030
4770;4308052;Faxinalzinho;116;475;23;2021-07-16 00:03:00.030
4771;4308078;Fazenda Vilanova;119;492;23;2021-07-16 00:03:00.030
4772;4308102;Feliz;120;494;23;2021-07-16 00:03:00.033
4773;4308201;Flores da Cunha;117;487;23;2021-07-16 00:03:00.033
4774;4308250;Floriano Peixoto;116;475;23;2021-07-16 00:03:00.033
4775;4308300;Fontoura Xavier;116;484;23;2021-07-16 00:03:00.037
4776;4308409;Formigueiro;118;490;23;2021-07-16 00:03:00.037
4777;4308433;Forquetinha;119;492;23;2021-07-16 00:03:00.040
4778;4308458;Fortaleza dos Valos;116;482;23;2021-07-16 00:03:00.040
4779;4308508;Frederico Westphalen;116;474;23;2021-07-16 00:03:00.040
4780;4308607;Garibaldi;117;487;23;2021-07-16 00:03:00.043
4781;4308656;Garruchos;121;500;23;2021-07-16 00:03:00.043
4782;4308706;Gaurama;116;475;23;2021-07-16 00:03:00.043
4783;4308805;General Câmara;120;496;23;2021-07-16 00:03:00.047
4784;4308854;Gentil;116;481;23;2021-07-16 00:03:00.047
4785;4308904;Getúlio Vargas;116;475;23;2021-07-16 00:03:00.047
4786;4309001;Giruá;116;478;23;2021-07-16 00:03:00.050
4787;4309050;Glorinha;120;497;23;2021-07-16 00:03:00.050
4788;4309100;Gramado;120;495;23;2021-07-16 00:03:00.050
4789;4309126;Gramado dos Loureiros;116;474;23;2021-07-16 00:03:00.053
4790;4309159;Gramado Xavier;119;491;23;2021-07-16 00:03:00.053
4791;4309209;Gravataí;120;497;23;2021-07-16 00:03:00.057
4792;4309258;Guabiju;117;485;23;2021-07-16 00:03:00.057
4793;4309308;Guaíba;120;497;23;2021-07-16 00:03:00.060
4794;4309407;Guaporé;117;485;23;2021-07-16 00:03:00.060
4795;4309506;Guarani das Missões;116;477;23;2021-07-16 00:03:00.060
4796;4309555;Harmonia;120;494;23;2021-07-16 00:03:00.060
4797;4307104;Herval;122;505;23;2021-07-16 00:03:00.063
4798;4309571;Herveiras;119;491;23;2021-07-16 00:03:00.063
4799;4309605;Horizontina;116;473;23;2021-07-16 00:03:00.067
4800;4309654;Hulha Negra;121;502;23;2021-07-16 00:03:00.067
4801;4309704;Humaitá;116;473;23;2021-07-16 00:03:00.067
4802;4309753;Ibarama;119;491;23;2021-07-16 00:03:00.070
4803;4309803;Ibiaçá;116;476;23;2021-07-16 00:03:00.070
4804;4309902;Ibiraiaras;116;481;23;2021-07-16 00:03:00.070
4805;4309951;Ibirapuitã;116;484;23;2021-07-16 00:03:00.073
4806;4310009;Ibirubá;116;482;23;2021-07-16 00:03:00.073
4807;4310108;Igrejinha;120;495;23;2021-07-16 00:03:00.073
4808;4310207;Ijuí;116;479;23;2021-07-16 00:03:00.077
4809;4310306;Ilópolis;117;485;23;2021-07-16 00:03:00.077
4810;4310330;Imbé;120;498;23;2021-07-16 00:03:00.080
4811;4310363;Imigrante;119;492;23;2021-07-16 00:03:00.080
4812;4310405;Independência;116;472;23;2021-07-16 00:03:00.080
4813;4310413;Inhacorá;116;479;23;2021-07-16 00:03:00.083
4814;4310439;Ipê;117;486;23;2021-07-16 00:03:00.083
4815;4310462;Ipiranga do Sul;116;475;23;2021-07-16 00:03:00.083
4816;4310504;Iraí;116;474;23;2021-07-16 00:03:00.087
4817;4310538;Itaara;118;489;23;2021-07-16 00:03:00.087
4818;4310553;Itacurubi;118;488;23;2021-07-16 00:03:00.090
4819;4310579;Itapuca;117;485;23;2021-07-16 00:03:00.090
4820;4310603;Itaqui;121;500;23;2021-07-16 00:03:00.090
4821;4310652;Itati;120;498;23;2021-07-16 00:03:00.093
4822;4310702;Itatiba do Sul;116;475;23;2021-07-16 00:03:00.093
4823;4310751;Ivorá;118;490;23;2021-07-16 00:03:00.093
4824;4310801;Ivoti;120;495;23;2021-07-16 00:03:00.097
4825;4310850;Jaboticaba;116;480;23;2021-07-16 00:03:00.097
4826;4310876;Jacuizinho;116;482;23;2021-07-16 00:03:00.100
4827;4310900;Jacutinga;116;475;23;2021-07-16 00:03:00.100
4828;4311007;Jaguarão;122;505;23;2021-07-16 00:03:00.100
4829;4311106;Jaguari;118;489;23;2021-07-16 00:03:00.103
4830;4311122;Jaquirana;117;486;23;2021-07-16 00:03:00.103
4831;4311130;Jari;118;488;23;2021-07-16 00:03:00.103
4832;4311155;Jóia;116;482;23;2021-07-16 00:03:00.107
4833;4311205;Júlio de Castilhos;118;488;23;2021-07-16 00:03:00.107
4834;4311239;Lagoa Bonita do Sul;119;491;23;2021-07-16 00:03:00.110
4835;4311270;Lagoa dos Três Cantos;116;483;23;2021-07-16 00:03:00.110
4836;4311304;Lagoa Vermelha;117;486;23;2021-07-16 00:03:00.110
4837;4311254;Lagoão;116;484;23;2021-07-16 00:03:00.110
4838;4311403;Lajeado;119;492;23;2021-07-16 00:03:00.113
4839;4311429;Lajeado do Bugre;116;480;23;2021-07-16 00:03:00.113
4840;4311502;Lavras do Sul;121;502;23;2021-07-16 00:03:00.117
4841;4311601;Liberato Salzano;116;474;23;2021-07-16 00:03:00.117
4842;4311627;Lindolfo Collor;120;495;23;2021-07-16 00:03:00.117
4843;4311643;Linha Nova;120;494;23;2021-07-16 00:03:00.120
4844;4311718;Maçambará;121;500;23;2021-07-16 00:03:00.120
4845;4311700;Machadinho;116;476;23;2021-07-16 00:03:00.120
4846;4311734;Mampituba;120;498;23;2021-07-16 00:03:00.123
4847;4311759;Manoel Viana;121;500;23;2021-07-16 00:03:00.123
4848;4311775;Maquiné;120;498;23;2021-07-16 00:03:00.123
4849;4311791;Maratá;120;494;23;2021-07-16 00:03:00.127
4850;4311809;Marau;116;481;23;2021-07-16 00:03:00.127
4851;4311908;Marcelino Ramos;116;475;23;2021-07-16 00:03:00.130
4852;4311981;Mariana Pimentel;120;497;23;2021-07-16 00:03:00.130
4853;4312005;Mariano Moro;116;475;23;2021-07-16 00:03:00.130
4854;4312054;Marques de Souza;119;492;23;2021-07-16 00:03:00.133
4855;4312104;Mata;118;489;23;2021-07-16 00:03:00.133
4856;4312138;Mato Castelhano;116;481;23;2021-07-16 00:03:00.137
4857;4312153;Mato Leitão;119;491;23;2021-07-16 00:03:00.137
4858;4312179;Mato Queimado;116;477;23;2021-07-16 00:03:00.137
4859;4312203;Maximiliano de Almeida;116;476;23;2021-07-16 00:03:00.140
4860;4312252;Minas do Leão;120;496;23;2021-07-16 00:03:00.140
4861;4312302;Miraguaí;116;473;23;2021-07-16 00:03:00.140
4862;4312351;Montauri;117;485;23;2021-07-16 00:03:00.143
4863;4312377;Monte Alegre dos Campos;117;486;23;2021-07-16 00:03:00.143
4864;4312385;Monte Belo do Sul;117;487;23;2021-07-16 00:03:00.147
4865;4312401;Montenegro;120;494;23;2021-07-16 00:03:00.147
4866;4312427;Mormaço;116;484;23;2021-07-16 00:03:00.147
4867;4312443;Morrinhos do Sul;120;498;23;2021-07-16 00:03:00.150
4868;4312450;Morro Redondo;122;504;23;2021-07-16 00:03:00.150
4869;4312476;Morro Reuter;120;495;23;2021-07-16 00:03:00.150
4870;4312500;Mostardas;120;498;23;2021-07-16 00:03:00.153
4871;4312609;Muçum;119;492;23;2021-07-16 00:03:00.153
4872;4312617;Muitos Capões;117;486;23;2021-07-16 00:03:00.153
4873;4312625;Muliterno;116;481;23;2021-07-16 00:03:00.157
4874;4312658;Não-Me-Toque;116;483;23;2021-07-16 00:03:00.157
4875;4312674;Nicolau Vergueiro;116;481;23;2021-07-16 00:03:00.157
4876;4312708;Nonoai;116;474;23;2021-07-16 00:03:00.160
4877;4312757;Nova Alvorada;117;485;23;2021-07-16 00:03:00.160
4878;4312807;Nova Araçá;117;485;23;2021-07-16 00:03:00.160
4879;4312906;Nova Bassano;117;485;23;2021-07-16 00:03:00.163
4880;4312955;Nova Boa Vista;116;480;23;2021-07-16 00:03:00.163
4881;4313003;Nova Bréscia;119;492;23;2021-07-16 00:03:00.167
4882;4313011;Nova Candelária;116;473;23;2021-07-16 00:03:00.167
4883;4313037;Nova Esperança do Sul;118;489;23;2021-07-16 00:03:00.167
4884;4313060;Nova Hartz;120;497;23;2021-07-16 00:03:00.170
4885;4313086;Nova Pádua;117;487;23;2021-07-16 00:03:00.170
4886;4313102;Nova Palma;118;490;23;2021-07-16 00:03:00.170
4887;4313201;Nova Petrópolis;120;495;23;2021-07-16 00:03:00.173
4888;4313300;Nova Prata;117;485;23;2021-07-16 00:03:00.173
4889;4313334;Nova Ramada;116;479;23;2021-07-16 00:03:00.177
4890;4313359;Nova Roma do Sul;117;487;23;2021-07-16 00:03:00.177
4891;4313375;Nova Santa Rita;120;497;23;2021-07-16 00:03:00.177
4892;4313490;Novo Barreiro;116;480;23;2021-07-16 00:03:00.180
4893;4313391;Novo Cabrais;119;493;23;2021-07-16 00:03:00.180
4894;4313409;Novo Hamburgo;120;497;23;2021-07-16 00:03:00.180
4895;4313425;Novo Machado;116;472;23;2021-07-16 00:03:00.183
4896;4313441;Novo Tiradentes;116;474;23;2021-07-16 00:03:00.183
4897;4313466;Novo Xingu;116;474;23;2021-07-16 00:03:00.183
4898;4313508;Osório;120;498;23;2021-07-16 00:03:00.187
4899;4313607;Paim Filho;116;476;23;2021-07-16 00:03:00.187
4900;4313656;Palmares do Sul;120;498;23;2021-07-16 00:03:00.190
4901;4313706;Palmeira das Missões;116;480;23;2021-07-16 00:03:00.190
4902;4313805;Palmitinho;116;474;23;2021-07-16 00:03:00.190
4903;4313904;Panambi;116;479;23;2021-07-16 00:03:00.190
4904;4313953;Pantano Grande;119;493;23;2021-07-16 00:03:00.193
4905;4314001;Paraí;117;485;23;2021-07-16 00:03:00.193
4906;4314027;Paraíso do Sul;119;493;23;2021-07-16 00:03:00.197
4907;4314035;Pareci Novo;120;494;23;2021-07-16 00:03:00.197
4908;4314050;Parobé;120;497;23;2021-07-16 00:03:00.197
4909;4314068;Passa Sete;119;491;23;2021-07-16 00:03:00.200
4910;4314076;Passo do Sobrado;119;493;23;2021-07-16 00:03:00.200
4911;4314100;Passo Fundo;116;481;23;2021-07-16 00:03:00.200
4912;4314134;Paulo Bento;116;475;23;2021-07-16 00:03:00.203
4913;4314159;Paverama;119;492;23;2021-07-16 00:03:00.203
4914;4314175;Pedras Altas;122;503;23;2021-07-16 00:03:00.203
4915;4314209;Pedro Osório;122;504;23;2021-07-16 00:03:00.207
4916;4314308;Pejuçara;116;479;23;2021-07-16 00:03:00.207
4917;4314407;Pelotas;122;504;23;2021-07-16 00:03:00.210
4918;4314423;Picada Café;120;495;23;2021-07-16 00:03:00.210
4919;4314456;Pinhal;116;480;23;2021-07-16 00:03:00.210
4920;4314464;Pinhal da Serra;117;486;23;2021-07-16 00:03:00.210
4921;4314472;Pinhal Grande;118;488;23;2021-07-16 00:03:00.213
4922;4314498;Pinheirinho do Vale;116;474;23;2021-07-16 00:03:00.213
4923;4314506;Pinheiro Machado;122;503;23;2021-07-16 00:03:00.217
4924;4314548;Pinto Bandeira;117;487;23;2021-07-16 00:03:00.217
4925;4314555;Pirapó;116;478;23;2021-07-16 00:03:00.217
4926;4314605;Piratini;122;503;23;2021-07-16 00:03:00.220
4927;4314704;Planalto;116;474;23;2021-07-16 00:03:00.220
4928;4314753;Poço das Antas;120;494;23;2021-07-16 00:03:00.220
4929;4314779;Pontão;116;481;23;2021-07-16 00:03:00.223
4930;4314787;Ponte Preta;116;475;23;2021-07-16 00:03:00.223
4931;4314803;Portão;120;494;23;2021-07-16 00:03:00.227
4932;4314902;Porto Alegre;120;497;23;2021-07-16 00:03:00.227
4933;4315008;Porto Lucena;116;472;23;2021-07-16 00:03:00.227
4934;4315057;Porto Mauá;116;472;23;2021-07-16 00:03:00.230
4935;4315073;Porto Vera Cruz;116;472;23;2021-07-16 00:03:00.230
4936;4315107;Porto Xavier;116;477;23;2021-07-16 00:03:00.230
4937;4315131;Pouso Novo;119;492;23;2021-07-16 00:03:00.233
4938;4315149;Presidente Lucena;120;495;23;2021-07-16 00:03:00.233
4939;4315156;Progresso;119;492;23;2021-07-16 00:03:00.233
4940;4315172;Protásio Alves;117;485;23;2021-07-16 00:03:00.237
4941;4315206;Putinga;117;485;23;2021-07-16 00:03:00.237
4942;4315305;Quaraí;121;500;23;2021-07-16 00:03:00.240
4943;4315313;Quatro Irmãos;116;475;23;2021-07-16 00:03:00.240
4944;4315321;Quevedos;118;488;23;2021-07-16 00:03:00.240
4945;4315354;Quinze de Novembro;116;482;23;2021-07-16 00:03:00.243
4946;4315404;Redentora;116;473;23;2021-07-16 00:03:00.243
4947;4315453;Relvado;119;492;23;2021-07-16 00:03:00.247
4948;4315503;Restinga Sêca;118;490;23;2021-07-16 00:03:00.247
4949;4315552;Rio dos Índios;116;474;23;2021-07-16 00:03:00.247
4950;4315602;Rio Grande;122;506;23;2021-07-16 00:03:00.250
4951;4315701;Rio Pardo;119;493;23;2021-07-16 00:03:00.250
4952;4315750;Riozinho;120;495;23;2021-07-16 00:03:00.250
4953;4315800;Roca Sales;119;492;23;2021-07-16 00:03:00.253
4954;4315909;Rodeio Bonito;116;474;23;2021-07-16 00:03:00.253
4955;4315958;Rolador;116;478;23;2021-07-16 00:03:00.257
4956;4316006;Rolante;120;495;23;2021-07-16 00:03:00.257
4957;4316105;Ronda Alta;116;481;23;2021-07-16 00:03:00.257
4958;4316204;Rondinha;116;474;23;2021-07-16 00:03:00.260
4959;4316303;Roque Gonzales;116;477;23;2021-07-16 00:03:00.260
4960;4316402;Rosário do Sul;121;501;23;2021-07-16 00:03:00.260
4961;4316428;Sagrada Família;116;480;23;2021-07-16 00:03:00.260
4962;4316436;Saldanha Marinho;116;482;23;2021-07-16 00:03:00.263
4963;4316451;Salto do Jacuí;116;482;23;2021-07-16 00:03:00.263
4964;4316477;Salvador das Missões;116;477;23;2021-07-16 00:03:00.267
4965;4316501;Salvador do Sul;120;494;23;2021-07-16 00:03:00.267
4966;4316600;Sananduva;116;476;23;2021-07-16 00:03:00.267
4967;4316709;Santa Bárbara do Sul;116;482;23;2021-07-16 00:03:00.270
4968;4316733;Santa Cecília do Sul;116;481;23;2021-07-16 00:03:00.270
4969;4316758;Santa Clara do Sul;119;492;23;2021-07-16 00:03:00.270
4970;4316808;Santa Cruz do Sul;119;491;23;2021-07-16 00:03:00.273
4971;4316972;Santa Margarida do Sul;121;501;23;2021-07-16 00:03:00.273
4972;4316907;Santa Maria;118;489;23;2021-07-16 00:03:00.277
4973;4316956;Santa Maria do Herval;120;495;23;2021-07-16 00:03:00.277
4974;4317202;Santa Rosa;116;472;23;2021-07-16 00:03:00.277
4975;4317251;Santa Tereza;117;487;23;2021-07-16 00:03:00.280
4976;4317301;Santa Vitória do Palmar;122;506;23;2021-07-16 00:03:00.280
4977;4317004;Santana da Boa Vista;122;503;23;2021-07-16 00:03:00.280
4978;4317103;Sant'Ana do Livramento;121;501;23;2021-07-16 00:03:00.280
4979;4317400;Santiago;118;488;23;2021-07-16 00:03:00.283
4980;4317509;Santo Ângelo;116;478;23;2021-07-16 00:03:00.283
4981;4317608;Santo Antônio da Patrulha;120;498;23;2021-07-16 00:03:00.287
4982;4317707;Santo Antônio das Missões;116;478;23;2021-07-16 00:03:00.287
4983;4317558;Santo Antônio do Palma;116;481;23;2021-07-16 00:03:00.287
4984;4317756;Santo Antônio do Planalto;116;480;23;2021-07-16 00:03:00.290
4985;4317806;Santo Augusto;116;479;23;2021-07-16 00:03:00.290
4986;4317905;Santo Cristo;116;472;23;2021-07-16 00:03:00.290
4987;4317954;Santo Expedito do Sul;116;476;23;2021-07-16 00:03:00.293
4988;4318002;São Borja;121;500;23;2021-07-16 00:03:00.293
4989;4318051;São Domingos do Sul;116;481;23;2021-07-16 00:03:00.293
4990;4318101;São Francisco de Assis;121;500;23;2021-07-16 00:03:00.297
4991;4318200;São Francisco de Paula;117;486;23;2021-07-16 00:03:00.297
4992;4318309;São Gabriel;121;501;23;2021-07-16 00:03:00.300
4993;4318408;São Jerônimo;120;496;23;2021-07-16 00:03:00.300
4994;4318424;São João da Urtiga;116;476;23;2021-07-16 00:03:00.300
4995;4318432;São João do Polêsine;118;490;23;2021-07-16 00:03:00.303
4996;4318440;São Jorge;117;485;23;2021-07-16 00:03:00.303
4997;4318457;São José das Missões;116;480;23;2021-07-16 00:03:00.303
4998;4318465;São José do Herval;116;484;23;2021-07-16 00:03:00.307
4999;4318481;São José do Hortêncio;120;494;23;2021-07-16 00:03:00.307
5000;4318499;São José do Inhacorá;116;472;23;2021-07-16 00:03:00.310
5001;4318507;São José do Norte;122;506;23;2021-07-16 00:03:00.310
5002;4318606;São José do Ouro;116;476;23;2021-07-16 00:03:00.310
5003;4318614;São José do Sul;120;494;23;2021-07-16 00:03:00.313
5004;4318622;São José dos Ausentes;117;486;23;2021-07-16 00:03:00.313
5005;4318705;São Leopoldo;120;497;23;2021-07-16 00:03:00.313
5006;4318804;São Lourenço do Sul;122;504;23;2021-07-16 00:03:00.317
5007;4318903;São Luiz Gonzaga;116;478;23;2021-07-16 00:03:00.317
5008;4319000;São Marcos;117;487;23;2021-07-16 00:03:00.320
5009;4319109;São Martinho;116;473;23;2021-07-16 00:03:00.320
5010;4319125;São Martinho da Serra;118;489;23;2021-07-16 00:03:00.320
5011;4319158;São Miguel das Missões;116;478;23;2021-07-16 00:03:00.320
5012;4319208;São Nicolau;116;478;23;2021-07-16 00:03:00.323
5013;4319307;São Paulo das Missões;116;477;23;2021-07-16 00:03:00.323
5014;4319356;São Pedro da Serra;120;494;23;2021-07-16 00:03:00.327
5015;4319364;São Pedro das Missões;116;480;23;2021-07-16 00:03:00.327
5016;4319372;São Pedro do Butiá;116;477;23;2021-07-16 00:03:00.327
5017;4319406;São Pedro do Sul;118;489;23;2021-07-16 00:03:00.330
5018;4319505;São Sebastião do Caí;120;494;23;2021-07-16 00:03:00.330
5019;4319604;São Sepé;118;489;23;2021-07-16 00:03:00.330
5020;4319703;São Valentim;116;475;23;2021-07-16 00:03:00.333
5021;4319711;São Valentim do Sul;117;485;23;2021-07-16 00:03:00.333
5022;4319737;São Valério do Sul;116;479;23;2021-07-16 00:03:00.337
5023;4319752;São Vendelino;120;494;23;2021-07-16 00:03:00.337
5024;4319802;São Vicente do Sul;118;489;23;2021-07-16 00:03:00.340
5025;4319901;Sapiranga;120;497;23;2021-07-16 00:03:00.340
5026;4320008;Sapucaia do Sul;120;497;23;2021-07-16 00:03:00.340
5027;4320107;Sarandi;116;480;23;2021-07-16 00:03:00.340
5028;4320206;Seberi;116;474;23;2021-07-16 00:03:00.343
5029;4320230;Sede Nova;116;473;23;2021-07-16 00:03:00.343
5030;4320263;Segredo;119;491;23;2021-07-16 00:03:00.347
5031;4320305;Selbach;116;483;23;2021-07-16 00:03:00.347
5032;4320321;Senador Salgado Filho;116;478;23;2021-07-16 00:03:00.347
5033;4320354;Sentinela do Sul;120;499;23;2021-07-16 00:03:00.350
5034;4320404;Serafina Corrêa;117;485;23;2021-07-16 00:03:00.350
5035;4320453;Sério;119;492;23;2021-07-16 00:03:00.350
5036;4320503;Sertão;116;481;23;2021-07-16 00:03:00.353
5037;4320552;Sertão Santana;120;497;23;2021-07-16 00:03:00.353
5038;4320578;Sete de Setembro;116;477;23;2021-07-16 00:03:00.357
